count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,Sentiment,clean_text,clean_count_words
16,0,2,0,0,1,0,senew ballmer not buy yahoo sometim lucki microsoft yahoo http co ekvstj,12
13,1,1,1,0,1,0,rt microsoft show touch screen surfac http co rtgpuh,9
21,0,2,1,0,0,0,financi servic track partner summit peopl room yet fs lucr channel microsoft partnersummit,13
21,0,3,0,0,1,0,find give inform softwar bug help improv microsoft product appli becom beta tester http co oswefixz itpro,17
11,0,4,0,0,0,0,teamfollowback microsoft expand window phone marketplac india microsoft windowsphon india,10
20,0,3,1,0,1,0,check video sesam street nat geo tv come kinect http co iwkjq xbox kinect microsoft,15
16,0,2,1,0,1,0,cerulean advanc erp cloud host dynam microsoft dynam http co jyjwd,11
22,1,3,1,0,1,0,rt ballmer nokia realli look forward bunch new devic next week http co xjuwssz wp nokia microsoft,17
12,0,1,0,0,1,0,microsoft announc two new xbox holiday bundl http co gglwtslt,10
19,0,4,0,0,1,0,omni touch screen system go beyond touch screen http co arokfno featur tech amp gadget microsoft omnitouch,17
15,0,2,0,0,1,0,rumor new screen size spec come window phone windowsphon microsoft http co khtdqsho,13
9,0,2,0,0,0,0,teamfollowback microsoft investig window phone mango zune freez problem,9
18,0,1,0,0,1,0,check video omnitouch demo video microsoft demonstr touch screen surfac http co nleq,13
13,0,3,0,0,1,0,omnitouch microsoft make everi surfac touchscreen gadget http co ssurpnv,10
22,0,6,5,0,1,0,author test center pj selangor exam cisco ccna microsoft mcse red hat rhce etc http co lpfcth,17
18,0,3,1,1,1,0,towhat technolog extens microsoft willprovid cloudcomput thank ms bein apart ofmi gener http co bsnbahbp,15
17,0,6,4,1,1,0,microsoft anuncia sql server odbc driver para linux http co kdbnjyyb ms linux opensourc sql softwarelibr,16
10,0,2,0,0,0,0,teamfollowback microsoft earn result due thursday microsoft,7
14,1,3,1,0,0,0,congratul softlin pastel win isv year microsoft partnersummit,8
8,0,2,1,0,0,0,vincent mugambi microsoft take us wp app,7
20,0,3,1,0,1,0,microsoft cloud infosi kick cloud drive microsoft partnership infosi acceler http co utumwjk tcn,14
11,0,5,0,0,1,0,microsoft wireless keyboard review http co cgoyv wirelesskeyboardandmous mousecombo,9
23,0,4,1,0,1,0,free genuin copi microsoft window pre beta os know long out… http co eygoirk,14
22,0,2,0,0,2,0,http co vgmydld found articl http co uawhbolz fake microsoft scammer lure user grant remot access pc,17
19,0,4,0,0,1,0,omni touch screen system go beyond touch screen http co shfcwu featur tech amp gadget microsoft omnitouch,17
15,0,2,0,0,1,0,pinbal fx offer free paranorm tabl start next wednesday http co vyxqubjg microsoft pinbal fx,15
18,1,3,1,0,1,0,rt rumor new screen size spec come window phone windowsphon microsoft http co jaseesh neowin,15
20,1,4,1,0,1,0,rt microsoft talk start menu search window http co pgogk microsoft search start window,14
16,0,3,0,0,1,0,rumor new screen size spec come window phone windowsphon microsoft http co jaseesh neowin,14
23,1,2,1,1,1,0,rt strongli recommend student follow us sign imaginecup contest http co ytnohym micr,13
21,0,2,0,1,1,0,strongli recommend student follow us sign imaginecup contest http co ytnohym microsoft,12
14,1,3,0,0,1,0,microsoft steve ballmer attack android phone telegraph http co evkkeal via,11
21,0,2,0,0,1,0,rumor new screen size spec come window phone windowsphon microsoft rumor surfac sugg http co whdraqo,16
16,0,3,0,0,1,0,rumor new screen size spec come window phone windowsphon microsoft http co goqgjvvb microsoft,14
18,1,2,2,1,1,0,rt happen skype offici microsoft http co fzshri msft,9
19,1,1,0,1,0,0,microsoft trainer oxfordshir offer free train local chariti unfortun catchment area,11
16,0,1,0,0,1,0,miss microsoft work pockettouch devic input cloth http co eqzhknk,10
16,0,2,0,1,1,0,window phone tango apollo new screen resolut http co kjwugom wp microsoft,12
23,0,4,0,0,0,0,impress iphon not impress galaxynexu let see nokia microsoft offer,10
13,1,5,1,0,0,0,rt opentext alchemi client program compat microsoft offic,8
16,0,2,1,0,1,0,microsoft ceo steve ballmer not buy yahoo sometim lucki http co wmcxwysh,12
12,0,1,0,0,1,0,microsoft exclud tablet holiday advertis push http co kpslzjfc,9
13,0,1,1,1,0,0,debat allow use bb pen microsoft,6
25,1,1,0,2,1,0,use microsoft year well tip effici even might not know http co hnxvwypp,13
15,0,7,1,0,1,0,microsoft lifecam nx webcam gray review http co zjmhbph nx laptopwebcam notebook laptop,13
17,0,5,0,1,0,0,scribbl sharepoint blog sharepoint workflow mayb microsoft buy nintex microsoft sharepoint sp workflow nintex,14
24,1,4,0,0,0,0,anti viru day trial could leav expos near futur free microsoft antiviru softwar,13
17,0,2,0,0,1,0,steve ballmer say luck kept microsoft buy yahoo http co sdnmci microsoft yahoo,13
20,0,2,2,0,1,0,microsoft ceo say compani got lucki yahoo deal fell apart microsoft steveballm microsoft ceo steve http co zyetra,18
18,0,3,1,0,1,0,microsoft ceo say compani got lucki yahoo deal fell apart microsoft steveballm http co fxtef microsoft,16
17,0,2,1,0,1,0,microsoft ceo say compani got lucki yahoo deal fell apart microsoft steveballm http co qgxndl,15
17,0,2,1,0,0,0,know god exist realis dawn hate microsoft icpc,8
12,0,2,0,0,1,0,microsoft exclud tablet holiday advertis push http co qlarpuat,9
22,0,4,0,0,1,0,microsoft say android complex interest user angl contrast window maco comparison http goo gl wuzm,15
11,0,3,0,0,0,0,interv win content manag partner year microsoft techedafrica,8
13,0,3,0,0,0,0,interv win portal collabor partner year microsoft techedafrica,8
12,0,2,0,0,1,0,microsoft steve ballmer attack android phone telegraph http co wbiyer,10
15,1,3,1,0,0,0,rt interv win portal collabor partner year microsoft techedafrica,9
20,1,2,2,0,2,0,rt microsoft finalis skype deal busi news featur http co fbri http co lzay skype micr,16
20,1,3,2,0,1,0,rt microsoft ceo say compani got lucki yahoo deal fell apart microsoft steveballm http co luninsw neowin,17
18,0,4,0,0,1,0,microsoft talk start menu search window http co pgogk microsoft search start window,13
18,0,3,1,0,1,0,microsoft ceo say compani got lucki yahoo deal fell apart microsoft steveballm http co luninsw neowin,16
24,1,3,1,0,0,0,rt ballmer say microsoft dodg bullet fail acquir yahoo wish ex employ,12
26,0,3,0,0,0,0,ballmer say microsoft dodg bullet fail acquir yahoo wish ex employ lucki like,13
15,0,1,0,0,1,0,ballmer feel lucki microsoft buy yahoo http co mpzoilr microsoft,10
16,0,3,2,0,1,0,hp virtualsystem microsoft latest solut hp microsoft http co wixibot hpci,11
14,0,2,0,0,1,0,microsoft employe reveal work next gener xbox http co xerla,10
11,1,4,2,0,1,0,rt omfg http co ritwjq gate ballmer nightattheroxburi microsoft,9
15,1,2,0,0,0,0,strangest feel done exact thing arial microsoft,7
18,0,2,0,0,1,0,microsoft cloud servic feder govern appear result decis favor microsoft http co bzuabpp,13
9,0,2,0,0,1,0,surfac touch http co ymntcikg microsoft technolog,7
12,0,3,0,0,1,0,microsoft conferencecal http co zmdye,5
13,0,5,0,0,1,0,free microsoft adcent credit http co obuxexci webhostingcoupon adcent credit free microsoft,12
22,1,4,1,0,1,0,rt microsoft made mani announc sqlpass summit read blog post recap http co ksgglndc sqlserver,15
17,0,2,0,0,1,0,microsoft exclud tablet holiday advertis push fresh detail microsoft s… http co sxfpdxj,13
17,0,2,0,0,1,0,hm decid like not microsoft omnitouch http co knz,9
10,0,2,0,1,0,0,amaz microsoft techedafrica everyon run io phone,7
14,2,1,1,0,1,0,rt market year http co omoli pleas support microsoft,9
16,0,1,0,0,1,0,microsoft extend revenu guarante yahoo yahoo disclos today microsoft extended… http co nwlalddd,13
21,0,2,0,0,1,0,ballmer not buy yahoo sometim lucki http co butjnvo gt interest part nascent microsoft cloud leadership,16
18,0,3,0,0,1,0,new microsoft secur essenti releas updat antimalwar engin http co etgyjez microsoft securityessenti window,14
10,0,1,0,0,1,0,microsoft launch resel rewardhub resller http co scpulyz,8
19,1,7,1,0,1,0,rt patent war googl vs samsung vs appl vs motorola vs microsoft vs oracl http co pjxurwrp,17
12,0,3,1,0,1,0,cyclon ii http co nlrkj microsoft music,7
19,0,2,0,0,1,0,zero day exploit low number pose big threat expert say http co tkifw microsoft itsecur,15
15,0,3,0,0,1,0,coursey forb open letter steve ballmer pleas retir http co uybxdq openlett steveballm microsoft,14
17,0,7,0,0,1,0,patent war googl vs samsung vs appl vs motorola vs microsoft vs oracl http co pjxurwrp,16
20,0,3,1,0,1,0,microsoft cloud microsoft captur cloud rooki veteran star tier provid http co tnxyuxva tcn,14
10,0,3,0,0,1,0,microsoft natur ergonom keyboard review http co blzdtsi,8
21,1,2,0,0,0,0,ye lock key guard mighti microsoft unlik googl android,9
22,0,1,1,0,0,0,way understand social media creation new kind public space microsoft,10
13,0,2,0,1,0,0,microsoft googl design softwar mobil devic two screen,8
14,1,2,1,1,1,0,rt yahoo profit drop per cent http co jdxsgm yahoo microsoft,11
22,0,3,0,0,0,0,save ink print certain area doc highlight text click print page rang tick select microsoft word offic,17
19,1,3,0,0,1,0,vouch programm microsoft engin ethic hacker connect http co hijqpbso,10
18,0,7,0,0,1,0,microsoft adcent promo code free credit http co xwcxvk webhostingcoupon adcent code credit free microsoft promo,16
12,0,2,0,1,1,0,yahoo profit drop per cent http co adghss yahoo microsoft,10
12,0,2,0,1,1,0,yahoo profit drop per cent http co jdxsgm yahoo microsoft,10
6,0,1,0,0,0,0,test window develop preview microsoft,5
13,0,2,0,0,1,0,villag store fit microsoft consum strategi http co oygop microsoft technolog,11
18,0,4,1,0,1,0,microsoft announc interact tv children game stori book xbox microsoft famili fb http co boczcmbg,15
11,0,3,1,0,1,0,microsoft ceo not http co vecmsahq buy lucki microsoft,9
11,0,5,2,0,1,0,reviora host microsoft dynam sl msdynerp http co wfoopxi,9
14,0,3,0,0,1,0,new post microsoft window home premium http co fkrucqi home microsoft premium,12
21,0,3,1,0,1,0,ceo ballmer non answer whether microsoft build window phone ballmer microsoft fb http co gumpfv,15
25,0,3,1,1,1,0,congrat big winner get certifi get happi sweepstak ez log gt contest gt winner http co atohf microsoft,18
22,2,5,3,0,1,0,rt linq hpc microsoft close deliv hadoop competitor http co rsrmjpob dryad bigdata via,14
17,0,2,0,0,1,0,mb basic glorifi chat client oh microsoft lync microsoft http co oktraysu,12
17,0,4,2,0,1,0,job ict system engin planova human capit ag luzern http co pjodqr microsoft,13
17,0,5,2,0,1,0,appl vs microsoft two opposit approach build os http co zamodzo window osx io,14
16,1,3,1,1,0,0,rt anyon know get free trial microsoft frontpag mac,9
13,0,3,0,0,1,0,microsoft make everi surfac touch screen http co ngcgk touch gestur,11
18,0,5,1,0,1,0,microsoft ceo steve ballmer not buy yahoo sometim lucki http co uydnzr mcommerc busi,14
22,1,3,1,0,1,0,rt ballmer nokia realli look forward bunch new devic next week nokia microsoft wp http co vohvma,17
17,0,3,1,0,1,0,microsoft ceo steve ballmer not buy yahoo sometim lucki http co rihuald uncategor,13
20,0,1,0,0,1,0,microsoft offic mac old version review comput softwar plu educ comput softwar sale http co gdwlnnm,16
17,0,5,0,0,1,0,night roxburi gate ballmer http co rszal funni video gate ballmer microsoft,12
19,0,3,1,1,1,0,mashabl microsoft ceo steve ballmer not buy yahoo sometim yahoo microsoft ballmer http co twizjgbr,15
17,0,2,0,0,1,0,everyth digit surfac courtesi microsoft carnegi mellon http co spkbji microsoft carnegiemellon,12
9,1,4,0,1,0,0,gate ballmer nightattheroxburi microsoft wild,5
11,0,2,0,0,1,0,everyth digit http co fgwfywl microsoft carnegiemellon,7
19,1,7,5,3,0,0,rt hello new follow remind follow microsoft point giveaway xbox xbl xbla mw cod retweet,15
20,0,2,0,0,1,0,ballmer mock android promis bunch new nokia window phone next week video http co eupphdw microsoft window,17
16,0,4,1,0,1,0,hpvirtualsystem microsoft latest million ia initi hpci cloudcomput http co yxrwsx,11
19,1,1,1,0,1,0,microsoft show touch screen surfac nanotech circuit blog cnet news http co qwhocft via,14
5,0,1,0,2,0,1,love background twitter,3
18,0,1,0,1,0,1,•take make say littl twitter go sleep lt like plan,10
25,0,3,0,0,0,1,okay feel slightli connect world put facebook twitter blackberri not help,11
6,1,1,0,0,0,1,miss twitter boo,3
21,0,1,0,1,0,1,sing everytim tri leav someth keep pull back back tell need twitter lol,13
9,0,1,0,1,0,1,twitter keep compani sleep,4
13,0,1,1,1,0,1,got new twitter app fresh ass theme fwm,8
12,2,2,0,2,0,1,ditch twitter sleep weirdo twitter gt sleep,7
19,0,1,0,0,0,1,start get realli concern send hashtag email twitter take live,10
10,0,1,0,0,0,1,cnt get shit lol hell naw twitter,7
18,0,3,1,2,0,1,today introduc bigdealdawson lgfw twitter social media love teehe xx,10
3,0,2,0,0,0,1,twitter gt facebook,3
8,1,1,0,0,0,1,yeah show glad twitter,4
10,0,1,0,0,0,1,pretti much abandon facebook twitter twitter slegit,7
12,0,1,0,0,0,1,got ta love twitter shit goe round world like lightn speed,11
2,1,1,0,0,0,1,twitter,1
2,0,1,0,1,0,1,hello twitter,2
4,0,1,0,1,0,1,twitter mood,2
27,0,1,0,1,0,1,say go bed realli mean gon na sit twitter min go bed twitter lt,14
4,0,2,0,1,0,1,love twitter swaag,3
12,0,1,0,0,0,1,dear twitter fuck miss today gt gt internet,8
19,0,1,0,1,0,1,tweet goe twitter thank provid anoth way keep busi school,10
3,0,1,1,1,0,1,twitter teamo heartsuit chao,4
7,1,1,0,1,0,1,place great twitter,3
21,2,1,1,0,0,1,rt one realli good thing twitter peopl appear progress left socia,11
6,2,1,1,0,0,1,rt twitter gt facebook,4
11,0,2,0,1,0,1,no social media without twitter could twitterless,7
4,1,1,0,0,0,1,twitter gt facebook,3
21,0,1,0,2,0,1,guess addict twitter write answer mark univers exam question less charact,11
23,1,1,0,0,0,1,one realli good thing twitter peopl appear progress left social side scare gov,13
15,0,2,1,0,0,1,appl orang mayb twitter way engag fb content vs stalkerismo,10
16,0,3,0,0,0,1,lay bed favorit app twittern twitter gt facebook,8
18,1,2,0,1,0,1,whole facebook chang make nervou excit privaci etc much prefer twitter,11
2,0,2,0,0,0,1,twitter twitter,2
3,0,1,0,0,0,1,twitter lt,2
12,1,3,2,0,1,1,rt twitter impress number http co vjrssfyn twitter smm socialmedia,10
6,0,1,0,0,0,1,fuck facebook bullshit twitter bitch,5
9,0,1,0,0,0,1,twitter hella coo like farreal love twitter,7
8,0,4,1,0,0,1,fuck facebook twitter way better teamfollowback followm,7
22,0,2,0,0,0,1,twitter shit man look like aboutthatlif hella fun twitter,9
19,0,1,1,0,0,1,twitter help find song end tv show watch twitter gt,10
2,0,1,0,0,0,1,twitter addict,2
21,1,5,1,0,0,1,rt liter go back forth facebook twitter text email technolog good,11
17,1,1,0,2,0,1,thnx twitter pretti damn amaz hope yr enjoy fast like,10
14,0,1,0,0,0,1,dear twitter miss promis keep touch often,7
12,0,2,0,0,0,1,twitter interest hr day facebook interes hr day,8
5,1,1,1,0,0,1,rt like twitter,3
9,0,1,0,1,0,1,fb still suck amp twitter beat anyday,7
4,0,2,0,0,0,1,love twitter twitterswag,3
3,0,1,0,0,0,1,like twitter,2
20,0,1,0,0,0,1,twitter shit funni entertain shit day finger hurt twitter,9
19,1,1,1,0,0,1,rt twitter give everyon voic believ heard peopl unlik real life lol,12
4,0,1,0,1,0,1,twitter love,2
17,1,1,0,2,0,1,yeahh time caught twitter bug hook,6
8,1,1,0,0,0,1,hashtag use twitter gt facebook,5
10,0,1,0,0,0,1,keep forgettin much realli like twitter lol,7
1,0,1,0,0,0,1,twitter,1
11,0,4,0,0,0,1,facebook twitter spongebob nirvana great way spend night,8
19,1,1,1,0,0,1,rt twitter use let feel cant real world,8
10,0,3,0,0,0,1,biggest obsess twitter dancemom desperatehousew lt,6
5,0,1,0,0,0,1,twitter jumpin usual,3
21,0,1,0,1,0,1,facebook mess make new one add haha least twitter reliabl,10
4,0,2,1,0,0,-1,twitter facebook,2
11,0,2,0,0,1,-1,twitter freak kid wth http co zknbur,7
26,2,1,3,0,1,-1,rt rt better abl see rt tomorrow twitter tell lil blue ass bird cont http co,16
26,0,2,0,2,0,-1,hit hourli usag limit twitter even happen list peopl almost done ugh,12
12,1,2,1,0,0,-1,rt twitter dead im never,5
5,0,1,0,0,0,-1,hate twitter right,3
30,0,2,0,0,0,-1,not get repli twitter email tell repli even know nobueno,10
14,0,4,0,0,0,-1,wtf tweet sound like tha dam cartoon network tweet tweeter twitter twitter,12
7,0,2,6,0,0,-1,twitter suck follow limit,4
14,1,1,0,0,0,-1,peopl report twitter retweet not work probabl technic problem,9
22,0,1,1,2,0,-1,mention work tl want updat twitter move server mainten,9
12,1,1,1,0,0,-1,well gotten back twitter goe tl lol,7
15,0,1,0,1,0,-1,anyon twitter land know retweet broken seen sinc tuesday,9
25,1,1,2,0,1,-1,rt better abl see rt tomorrow twitter tell lil blue ass bird cont http co xghoevk,16
27,1,1,2,1,0,-1,rt better abl see rt tomorrow twitter tell lil blue ass bird fat ass capac whale,16
12,0,2,0,0,0,-1,twitter show current mention tweet retweet ughh,7
25,0,1,1,1,0,-1,better abl see rt tomorrow twitter tell lil blue ass bird fat ass capac whale,15
8,0,1,1,1,0,-1,twitter pleas fix rt problem,5
10,0,2,0,0,0,-1,twitter dead im never,4
11,0,1,1,0,0,-1,im gon na need twitter get problem fix asap,9
2,0,1,0,0,0,-1,twitter smalfunctioningagain,2
10,0,1,0,0,0,-1,twitter blow see retweet,4
5,0,2,1,0,0,-1,man twitter gettin bore,4
14,0,1,0,0,0,-1,twitter app also show convers touch tweet,7
24,0,1,0,1,0,-1,anyon els troubl pad twitter app not updat get notifi see app,12
14,1,2,0,2,0,-1,damn hell think twitter might need damn exorcist,8
26,0,1,0,1,0,-1,twitter got mess everytim compos text msg get stress caracter di networkin gettin confusin,14
10,1,1,0,1,0,-1,yeah shit happen twitter real whore sometim,7
4,0,1,0,3,0,-1,twitter fawkin,2
6,0,1,0,0,0,-1,twitter show fuckin retweet bitch,5
23,1,1,2,1,0,-1,rt twitter need get shit togeth caus fuck not get rt mention,12
10,0,2,0,0,0,-1,twitter sooo trash ritenow dezz highscoolmemori,6
12,0,1,12,0,0,-1,dff twitter still laggin showin retweet ur shitt,8
15,0,2,0,0,0,-1,peopl interest facebook twitter midnight get bore,7
20,0,2,0,1,0,-1,tri explain twitter mom would want argument pretti bulletproof igiveup,10
12,0,1,0,0,0,-1,twitter fad addict rli care,5
19,1,1,4,0,0,-1,rt twitter side affect includ procrastin no sleep unabl focu anyth subtweet rt tt low,15
16,0,1,0,0,0,-1,okay twitter muchhh appreci could start work comput soon,9
18,0,1,3,0,0,-1,twitter side affect includ procrastin no sleep unabl focu anyth subtweet rt tt low batteri,15
23,1,4,2,2,0,-1,rt retweet section twitter account not work hour everyon els problem rt rt,13
21,0,4,1,2,0,-1,retweet section twitter account not work hour everyon els problem rt rt,12
14,0,1,0,0,0,-1,reason twitter isnt allow see tweet got retweet,8
8,0,2,0,1,0,-1,good lord twitter send bloodi tweet ihateyourightnow,7
7,0,2,0,0,0,-1,feel alon twitter itstol,4
13,0,1,0,0,0,-1,im make anoth twitter account sinc one fuck,8
10,0,1,1,0,0,-1,dm come fuck late damn twitter,6
29,0,2,2,2,0,-1,yep offici tweet get rt show get rt dammit twitter sometim love hate thing,14
9,1,1,0,2,0,-1,yep figur shit jack dammit twitter,6
13,1,1,3,1,0,-1,dear twitter fix shit cant see retweet mention,8
9,0,1,1,3,0,-1,twitter got dead fuck sudden,5
3,0,1,2,0,0,-1,hate twitter,2
4,0,1,0,0,0,-1,twitter act funnyyyyyyi,3
16,0,2,0,1,0,-1,still not quit sure use point twitter idontunderstand,8
7,0,1,0,1,0,-1,twitter must difficult,3
24,0,3,0,1,0,-1,thank twitter not give tweet tweet past day lol blameitontheiphon ineedtoupd,11
12,0,2,1,1,0,-1,twitter mess follow keep switch number fixit,7
6,0,1,0,0,0,-1,need get twitter,3
9,1,2,1,0,0,-1,rt twitter still not showin mothafuckin retweet,7
7,0,1,0,0,0,-1,twitter timelin mention shit,4
4,0,1,0,0,0,-1,much garbag twitter,3
11,0,3,0,0,0,-1,hell use twitter tv man panason epicfail,7
7,0,2,0,0,0,-1,twitter still not showin mothafuckin retweet,6
18,0,8,9,6,0,-1,stupid fuck twitter twitterapp give damn mention noowwwwww ugh drawlin alway tmw promoallday followlimitisgay,14
6,1,1,1,0,0,-1,rt twitter fuck,3
14,1,4,0,0,0,-1,facebook twitter tv distract whenev wan na studi,8
12,1,2,1,1,0,-1,rt omfg twitter fxck wan na see retweet,8
16,1,1,12,1,0,-1,rt twitter uh show retweet ill go back facebook,9
20,1,1,0,2,2,0,twitter posit opinion http co uudeav vs neg http co qkfxkz,11
29,1,1,0,0,0,0,never forget day met kiss first time met twitter kiss yet,11
14,2,3,1,0,0,0,rt got one dopest blog twitter tumblr realtalk,8
15,3,4,2,1,0,0,rt need step twitter game teamfollowback miami ff,8
21,0,2,0,0,0,0,caramba mai de dia ninguem fala em mim ou de mim aki no twitter nem mesmo minha noiva fuieskecido,19
9,1,1,0,0,0,0,remind fail twitter,3
12,3,4,8,0,0,0,rt join tt twitter follow tt ratchetsymptom,7
18,2,1,0,0,1,0,sneaki sneaki seven way spi competit use twitter http co rxopvngq via,12
16,0,3,0,0,0,0,peopl twitter facebook day wat realli doin wit yo life imjusaskin,11
25,1,6,0,0,0,0,cuz new twitter drop follow show love esp like cane jet yanke knick sport,14
6,0,2,0,0,0,0,thingsweallh fals advertis via twitter lol,6
4,0,1,1,0,0,0,rt zzzzzzzzzzzzzzzzzzzz twitter,3
11,0,1,0,2,0,0,ha even twitter tell meant,5
4,0,1,0,0,0,0,sleep time twitter,3
4,0,1,0,0,0,0,twitter emoticon,2
10,2,4,7,0,0,0,join tt twitter follow tt ratchetsymptom,6
12,1,1,0,1,0,0,welp meh nd bout tah call ah niqht nite twitter,10
14,0,1,0,0,0,0,wan na make goos bump inner thigh show twitter dark,10
18,0,3,0,0,0,0,go work break twitter time see ya,7
9,0,3,0,0,0,0,no msn no twitter facebook,5
24,1,3,0,1,0,0,tumblr way addict twitter still love coincid bromanc,8
3,0,1,0,0,0,0,boaa noit twitter,3
5,0,2,0,0,0,0,troyhopson need twitter swear,4
30,1,2,9,0,0,0,sleep noez call sleep everi sec got new twitter post btfu,11
23,0,2,0,0,1,0,twitter age year day hour minut second find http co xhruadz twittertim,12
2,0,1,0,1,0,0,twitter,1
24,2,3,0,0,0,0,itheperson wld like gov rep date state resid post twitter pic wethepeopl,12
19,1,2,0,2,0,0,yooooooo twitter new ambercol wan na go st ayyee shit live,11
25,1,2,1,0,1,0,rt twitter age year day hour minut second find http co dniokchp twittertim,13
5,1,1,0,0,0,0,welcum twitter cuz,3
17,2,1,0,3,0,0,birthday shout favorit peopl twitter happi birthday girl,8
29,1,1,0,3,0,0,tallman twitter list fun wan na see mani men twitter fun,11
14,1,2,1,1,1,0,rt follow back twitter http co wwdyi sm twitter,9
18,0,1,0,0,0,0,nigga even go sleep nd wake good ppl trip twitter,10
11,0,2,0,0,0,0,realli dnt like follow peopl never twitter,7
12,1,2,0,0,1,0,twitter freak kid wth http co mgngzz haha wow,9
12,0,2,0,0,0,0,dentist appoint realli go bed makesnomovetogetupfromcomput twitter,7
2,0,1,1,0,0,0,twitter,1
23,0,2,0,0,1,0,twitter age year day hour minut second find http co tqmsbdrx twittertim,12
16,2,1,2,1,0,0,rt rt instead updat twitter updat life,7
5,1,1,0,3,0,0,dale ok solo twitter,4
3,0,1,0,0,0,0,good night twitter,3
10,1,1,1,0,0,0,rt quit act hard twitter,5
8,1,1,0,4,0,0,twitter,1
23,1,1,0,0,0,0,llssss yea kno lol fuckin wit di joint guess twitter miss tho huh slsss lol,15
11,0,2,0,1,0,0,alway blow twitter like sorryfollow,5
6,1,1,0,0,0,0,serious addict twitter,3
5,0,1,5,0,0,0,wht goin twitter fam,4
12,0,2,0,4,0,0,raza abba numerouno razanumerouno thank follow twitter happi tweet,9
14,2,1,4,0,0,0,rt rt stuff find twitter lolz lt lmao,8
6,0,1,0,0,0,0,ll im actual tlkin twitter,5
16,7,1,0,2,0,0,thank new twitter connect chk em,6
11,0,2,0,0,0,0,yu cant answer yu fb nd twitter,7
15,0,1,1,0,1,0,twitter buzz build occupi wall street movement chart http co hgeayt twitter,12
26,0,2,0,0,0,0,see point follow news station twitter break news peopl gunna tweet anyway obv,13
8,1,2,0,0,0,0,oovoo dumb ass excusem twitter,5
10,1,1,2,0,0,0,rt stuff find twitter lolz,5
8,0,1,0,0,0,0,quit act hard twitter,4
12,1,6,0,2,0,0,tweet alreadi damn son twitter whore twitwhor gi get,9
11,1,2,0,0,1,0,top twitter relat site http co jodmoruf design twitter,9
13,1,3,0,0,0,0,follow main twitter need follow help get,7
17,0,1,0,0,0,0,high mother fucker addict twitter even go sleep lol,9
18,2,1,4,4,0,0,rt da phone wit happi af got twitter jail thirsti lol,11
9,1,1,1,2,0,0,rt damn tire need rest night twitter,7
23,0,3,0,0,1,0,instal new twidroyd twitter android phone free give tri http co xmblifc,12
23,0,2,0,1,1,0,algorithm wrong twitter trend specter censorship faith algorithm around us http co nxzthd,13
22,1,1,16,3,0,0,make twitter hot sexi everi one follow one new follow legooo,11
7,1,3,6,0,0,0,jammer killin twitter follow us,5
4,0,3,0,0,0,0,zzzzzzzzzzzz night twitter godbless,4
3,0,1,0,0,0,0,adult swim twitter,3
23,1,1,2,1,0,0,rt twitter follow either like sens humor sex appeal guess funni lol,12
6,0,1,0,0,0,0,coupl chang twitter,3
18,0,1,0,1,0,0,im chillin work final gettin chanc twitter wat miss far,10
23,0,2,0,0,1,0,twitter age year day hour minut second find http co dniokchp twittertim,12
2,0,1,2,0,0,0,twitter,1
16,1,2,1,0,1,0,rt present best idea use twitter effici http co aymefitc howto,11
6,0,1,0,0,0,0,need studi vocabb twitter addict,5
2,0,1,0,0,0,0,nite twitter,2
21,1,2,0,0,0,0,put pictur twitter caus everyon twitter cool not getsamanthaofftwittereveryon,9
23,0,2,0,0,1,0,twitter age year day hour minut second find http co zatzhkp twittertim,12
21,0,4,0,2,1,0,put twitter autopilot let gain follow http co hzetqal teamfollowback twitter autopilot aday,13
8,0,1,0,0,0,0,yeah im gon twitter fuck wit,6
18,3,4,3,0,1,0,twitter addict tweet lil bitch jerkoffmor ky smile http co jdvu,11
14,0,2,0,0,0,0,justbecaus got follow twitter make celebr,6
16,0,4,0,0,0,0,peopl twitter pound everyth need delet twitter,7
9,1,4,2,0,0,0,rt twitter not facebook duuuuhhh,5
4,1,1,0,0,0,0,welcome twitter,2
8,0,1,0,1,0,0,final bed nighti night twitter world,6
18,0,4,1,0,1,0,twitter buzz build occupi wall street movement chart twitter occupywallstreet teamfollowback autofollow http co irynvi,15
23,1,2,1,0,1,0,rt twitter age day hour minut second find http co eocfmkd twittertim,12
13,0,2,0,0,0,0,accord twitter amount follow followe notgoingtolast,6
3,0,1,0,0,0,0,twitter trippin,2
12,0,1,0,2,0,0,way post voic note twitter,5
19,1,2,1,0,1,0,rt twitter adam levin take aim evil fox news start twitter spat http co qcytszff tweezard,16
3,0,1,1,0,0,0,gn twitter homi,3
9,1,1,0,0,0,0,believ not twitter,3
15,1,2,0,0,1,0,directli share facebook photo twitter http co wydrnxn,8
23,1,2,0,0,1,0,pl let us know need help music market promo got twitter youtub lock http co ewfffl,16
12,1,3,0,0,0,0,got one dopest blog twitter tumblr realtalk,7
18,0,3,0,0,1,0,aint shit twitter until everi girl http co strgow follow goalset lol,12
25,1,2,1,0,1,0,rt twitter age year day hour minut second find http co njthutm twittertim,13
4,0,1,0,0,0,0,twitter,1
8,0,2,1,0,0,0,alright go sleep goodnight twitter,5
10,1,1,0,0,0,0,need speak sum real shit twitter,6
21,1,3,0,0,0,0,podrian dar el face twitter del chavito qe siempr traee lentess transparent le dicn chicken littl fiiss,17
